scenario,rep,lam,L_max,method,E,rounds,rate_multiplier,client_rate,validation_mse,selected_vector_upload_bytes,standalone_all_candidate_vector_bytes,standalone_setup_scalar_bytes,standalone_validation_scalar_bytes,standalone_total_upload_bytes,selected_local_steps,all_candidate_local_steps,local_unit,F1,active,objective,objective_gap,kkt_mapping,test_mse
Heterogeneous,5026,0.5828271506842151,15.168004758593359,FedAvg-CD-common,5,50,,,,720000.0,720000.0,24.0,0.0,720024.0,250.0,250.0,cyclic CD sweep,0.2958579881656805,139,23.620713248457886,1.7621184447069886,0.32907325553820194,34.31972048660561
Heterogeneous,5026,0.5828271506842151,15.168004758593359,FedDualAvg-adapted,5,50,0.3,0.01977847480763984,33.992022164231855,720000.0,2160000.0,48.0,72.0,2160120.0,250.0,750.0,cached full-gradient evaluation,0.7333333333333333,30,21.863374800482358,0.0047799967314610114,0.04248956522320102,31.857456166615375
Heterogeneous,5026,0.5828271506842151,15.168004758593359,FedAvg-CD-common,5,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,500.0,500.0,cyclic CD sweep,0.2958579881656805,139,23.620713248457886,1.7621184447069886,0.32907325553820194,34.31972048660561
Heterogeneous,5026,0.5828271506842151,15.168004758593359,FedDualAvg-adapted,5,100,0.3,0.01977847480763984,33.94635091729561,1440000.0,4320000.0,48.0,72.0,4320120.0,500.0,1500.0,cached full-gradient evaluation,0.7457627118644068,29,21.862384629483614,0.0037898257327171336,0.03999374239922271,31.793685897208118
Heterogeneous,5026,0.5828271506842151,15.168004758593359,FedAvg-CD-common,20,5,,,,72000.0,72000.0,24.0,0.0,72024.0,100.0,100.0,cyclic CD sweep,0.30120481927710846,136,23.61729404701279,1.7586992432618942,0.3323370994574068,34.39133460397134
Heterogeneous,5026,0.5828271506842151,15.168004758593359,FedDualAvg-adapted,20,5,0.3,0.01977847480763984,35.919488057206706,72000.0,216000.0,48.0,72.0,216120.0,100.0,300.0,cached full-gradient evaluation,0.8,25,22.068225689494266,0.20963088574336908,0.27939566884490963,33.76258009145201
Heterogeneous,5026,0.5828271506842151,15.168004758593359,FedAvg-CD-common,20,10,,,,144000.0,144000.0,24.0,0.0,144024.0,200.0,200.0,cyclic CD sweep,0.30120481927710846,136,23.61729404701294,1.7586992432620434,0.33233709945740425,34.39133460397212
Heterogeneous,5026,0.5828271506842151,15.168004758593359,FedDualAvg-adapted,20,10,0.3,0.01977847480763984,34.85009735247459,144000.0,432000.0,48.0,72.0,432120.0,200.0,600.0,cached full-gradient evaluation,0.8,25,21.95497409246037,0.09637928870947121,0.24306223278268257,32.636956352402905
Heterogeneous,5026,0.5828271506842151,15.168004758593359,FedAvg-CD-common,20,20,,,,288000.0,288000.0,24.0,0.0,288024.0,400.0,400.0,cyclic CD sweep,0.30120481927710846,136,23.617294047012933,1.7586992432620363,0.3323370994574039,34.39133460397212
Heterogeneous,5026,0.5828271506842151,15.168004758593359,FedDualAvg-adapted,20,20,0.1,0.006592824935879948,34.39099053650333,288000.0,864000.0,48.0,72.0,864120.0,400.0,1200.0,cached full-gradient evaluation,0.7213114754098361,31,21.886266132924387,0.027671329173490022,0.09003977635647731,32.386086222419294
Heterogeneous,5026,0.5828271506842151,15.168004758593359,FedAvg-CD-common,20,50,,,,720000.0,720000.0,24.0,0.0,720024.0,1000.0,1000.0,cyclic CD sweep,0.30120481927710846,136,23.61729404701294,1.7586992432620434,0.3323370994574042,34.39133460397212
Heterogeneous,5026,0.5828271506842151,15.168004758593359,FedDualAvg-adapted,20,50,0.1,0.006592824935879948,34.04974782418122,720000.0,2160000.0,48.0,72.0,2160120.0,1000.0,3000.0,cached full-gradient evaluation,0.7457627118644068,29,21.86753330363083,0.008938499879931783,0.06249910521953772,31.899936488689935
Heterogeneous,5026,0.5828271506842151,15.168004758593359,FedAvg-CD-common,20,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,2000.0,2000.0,cyclic CD sweep,0.30120481927710846,136,23.61729404701294,1.7586992432620434,0.3323370994574041,34.39133460397212
Heterogeneous,5026,0.5828271506842151,15.168004758593359,FedDualAvg-adapted,20,100,0.1,0.006592824935879948,34.02695296764476,1440000.0,4320000.0,48.0,72.0,4320120.0,2000.0,6000.0,cached full-gradient evaluation,0.7457627118644068,29,21.86693148629262,0.008336682541724372,0.06170779281806971,31.87553887591853
Heterogeneous,5026,0.5828271506842151,15.168004758593359,Pooled-common,0,0,,,,,,,,,,,,0.6984126984126984,33,21.858594803750897,0.0,1.1055351079036768e-11,31.643155296829537
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedAvg-CD-common,1,5,,,,72000.0,72000.0,24.0,0.0,72024.0,5.0,5.0,cyclic CD sweep,0.4186046511627907,56,35.05585033326807,2.30794361863461,0.17783710104330414,51.18334586652265
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedDualAvg-adapted,1,5,1.0,0.062385710150710025,56.77264405030691,72000.0,216000.0,48.0,72.0,216120.0,5.0,15.0,cached full-gradient evaluation,0.18181818181818182,3,32.82925729403549,0.08135057940203438,0.2964231188430985,53.146488647759774
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedAvg-CD-common,1,10,,,,144000.0,144000.0,24.0,0.0,144024.0,10.0,10.0,cyclic CD sweep,0.4186046511627907,56,35.05584045202548,2.3079337373920197,0.1778463695008338,51.183313311553604
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedDualAvg-adapted,1,10,1.0,0.062385710150710025,56.71908250463747,144000.0,432000.0,48.0,72.0,432120.0,10.0,30.0,cached full-gradient evaluation,0.18181818181818182,3,32.783069521222835,0.035162806589376316,0.19504967220908587,52.7750766670006
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedAvg-CD-common,1,20,,,,288000.0,288000.0,24.0,0.0,288024.0,20.0,20.0,cyclic CD sweep,0.4186046511627907,56,35.055840451500785,2.3079337368673265,0.1778463700507296,51.18331331150532
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedDualAvg-adapted,1,20,1.0,0.062385710150710025,56.70041185434929,288000.0,864000.0,48.0,72.0,864120.0,20.0,60.0,cached full-gradient evaluation,0.18181818181818182,3,32.754482504615666,0.006575789982207425,0.08447480714531963,52.40437460048002
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedAvg-CD-common,1,50,,,,720000.0,720000.0,24.0,0.0,720024.0,50.0,50.0,cyclic CD sweep,0.4186046511627907,56,35.055840451500785,2.3079337368673265,0.1778463700507296,51.18331331150532
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedDualAvg-adapted,1,50,0.3,0.01871571304521301,56.70353750740209,720000.0,2160000.0,48.0,72.0,2160120.0,50.0,150.0,cached full-gradient evaluation,0.18181818181818182,3,32.76426132601395,0.016354611380492656,0.1331098438361218,52.56305339230014
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedAvg-CD-common,1,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,100.0,100.0,cyclic CD sweep,0.4186046511627907,56,35.055840451500785,2.3079337368673265,0.1778463700507296,51.18331331150532
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedDualAvg-adapted,1,100,0.3,0.01871571304521301,56.70498357835651,1440000.0,4320000.0,48.0,72.0,4320120.0,100.0,300.0,cached full-gradient evaluation,0.18181818181818182,3,32.74933148573911,0.001424771105654088,0.039357284208854315,52.26406932215599
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedAvg-CD-common,5,5,,,,72000.0,72000.0,24.0,0.0,72024.0,25.0,25.0,cyclic CD sweep,0.4166666666666667,42,34.47212763087643,1.7242209162429702,0.1622216403400053,50.860129361006315
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedDualAvg-adapted,5,5,1.0,0.062385710150710025,56.67982312246866,72000.0,216000.0,48.0,72.0,216120.0,25.0,75.0,cached full-gradient evaluation,0.18181818181818182,3,32.770031508256665,0.022124793623206074,0.1830266027983598,52.592762931390986
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedAvg-CD-common,5,10,,,,144000.0,144000.0,24.0,0.0,144024.0,50.0,50.0,cyclic CD sweep,0.4166666666666667,42,34.47212763087643,1.7242209162429702,0.16222164034000464,50.860129361006315
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedDualAvg-adapted,5,10,1.0,0.062385710150710025,56.67558031125518,144000.0,432000.0,48.0,72.0,432120.0,50.0,150.0,cached full-gradient evaluation,0.18181818181818182,3,32.75732077880963,0.009414064176169745,0.12715461947128825,52.41097393136747
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedAvg-CD-common,5,20,,,,288000.0,288000.0,24.0,0.0,288024.0,100.0,100.0,cyclic CD sweep,0.4166666666666667,42,34.472127630876436,1.7242209162429774,0.16222164034000464,50.860129361006315
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedDualAvg-adapted,5,20,1.0,0.062385710150710025,56.676582775529546,288000.0,864000.0,48.0,72.0,864120.0,100.0,300.0,cached full-gradient evaluation,0.18181818181818182,3,32.7557720039017,0.007865289268238485,0.11725689821465779,52.38410055228511
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedAvg-CD-common,5,50,,,,720000.0,720000.0,24.0,0.0,720024.0,250.0,250.0,cyclic CD sweep,0.4166666666666667,42,34.472127630876436,1.7242209162429774,0.16222164034000464,50.860129361006315
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedDualAvg-adapted,5,50,1.0,0.062385710150710025,56.676644622117166,720000.0,2160000.0,48.0,72.0,2160120.0,250.0,750.0,cached full-gradient evaluation,0.18181818181818182,3,32.755739612209,0.007832897575539732,0.11700450856026423,52.3836289688768
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedAvg-CD-common,5,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,500.0,500.0,cyclic CD sweep,0.4166666666666667,42,34.472127630876436,1.7242209162429774,0.16222164034000464,50.860129361006315
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedDualAvg-adapted,5,100,1.0,0.062385710150710025,56.67664462564294,1440000.0,4320000.0,48.0,72.0,4320120.0,500.0,1500.0,cached full-gradient evaluation,0.18181818181818182,3,32.755739611573155,0.007832896939696354,0.11700450150742459,52.38362896721551
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedAvg-CD-common,20,5,,,,72000.0,72000.0,24.0,0.0,72024.0,100.0,100.0,cyclic CD sweep,0.4166666666666667,42,34.47177890653873,1.7238721919052722,0.1620004126694285,50.859194975913006
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedDualAvg-adapted,20,5,0.3,0.01871571304521301,56.67456567753517,72000.0,216000.0,48.0,72.0,216120.0,100.0,300.0,cached full-gradient evaluation,0.18181818181818182,3,32.77746587484492,0.029559160211462654,0.219756893242949,52.652364760715244
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedAvg-CD-common,20,10,,,,144000.0,144000.0,24.0,0.0,144024.0,200.0,200.0,cyclic CD sweep,0.4166666666666667,42,34.47177890653873,1.7238721919052722,0.16200041266942833,50.859194975913006
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedDualAvg-adapted,20,10,0.3,0.01871571304521301,56.668785628145486,144000.0,432000.0,48.0,72.0,432120.0,200.0,600.0,cached full-gradient evaluation,0.18181818181818182,3,32.76396714026005,0.016060425626591268,0.16787117730781675,52.493184822511154
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedAvg-CD-common,20,20,,,,288000.0,288000.0,24.0,0.0,288024.0,400.0,400.0,cyclic CD sweep,0.4166666666666667,42,34.47177890653873,1.7238721919052722,0.16200041266942863,50.859194975913006
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedDualAvg-adapted,20,20,0.3,0.01871571304521301,56.66940453478408,288000.0,864000.0,48.0,72.0,864120.0,400.0,1200.0,cached full-gradient evaluation,0.18181818181818182,3,32.76247808478824,0.01457137015478338,0.16007732376975237,52.47468820709816
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedAvg-CD-common,20,50,,,,720000.0,720000.0,24.0,0.0,720024.0,1000.0,1000.0,cyclic CD sweep,0.4166666666666667,42,34.47177890653873,1.7238721919052722,0.16200041266942833,50.859194975913006
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedDualAvg-adapted,20,50,0.3,0.01871571304521301,56.669437697010515,720000.0,2160000.0,48.0,72.0,2160120.0,1000.0,3000.0,cached full-gradient evaluation,0.18181818181818182,3,32.76245684264083,0.014550128007371654,0.15994071683472222,52.47449033787201
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedAvg-CD-common,20,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,2000.0,2000.0,cyclic CD sweep,0.4166666666666667,42,34.47177890653873,1.7238721919052722,0.1620004126694285,50.859194975913006
Heterogeneous,5027,1.5107975792234667,16.02931180208131,FedDualAvg-adapted,20,100,0.3,0.01871571304521301,56.66943769756662,1440000.0,4320000.0,48.0,72.0,4320120.0,2000.0,6000.0,cached full-gradient evaluation,0.18181818181818182,3,32.76245684249435,0.01455012786089327,0.15994071558433975,52.47449033756662
Heterogeneous,5027,1.5107975792234667,16.02931180208131,Pooled-common,0,0,,,,,,,,,,,,0.18181818181818182,3,32.74790671463346,0.0,3.83026943495679e-15,52.14818991583088
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedAvg-CD-common,1,5,,,,72000.0,72000.0,24.0,0.0,72024.0,5.0,5.0,cyclic CD sweep,0.228310502283105,189,27.345472299837486,2.51629991372214,0.31537284386775993,38.00227874815051
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedDualAvg-adapted,1,5,1.0,0.06541909351701515,43.997255309411436,72000.0,216000.0,48.0,72.0,216120.0,5.0,15.0,cached full-gradient evaluation,0.5128205128205128,48,25.757344378122735,0.928171992007389,0.6613759421353689,40.546392504768114
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedAvg-CD-common,1,10,,,,144000.0,144000.0,24.0,0.0,144024.0,10.0,10.0,cyclic CD sweep,0.22935779816513763,188,27.343726242345163,2.514553856229817,0.3152851724159713,37.999914692957205
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedDualAvg-adapted,1,10,1.0,0.06541909351701515,41.44188636545141,144000.0,432000.0,48.0,72.0,432120.0,10.0,30.0,cached full-gradient evaluation,0.5352112676056338,41,25.26021946728047,0.4310470811651257,0.4491452730119784,38.518792018553675
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedAvg-CD-common,1,20,,,,288000.0,288000.0,24.0,0.0,288024.0,20.0,20.0,cyclic CD sweep,0.22935779816513763,188,27.34372372723237,2.5145513411170235,0.3152850301470735,37.99991227078536
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedDualAvg-adapted,1,20,1.0,0.06541909351701515,38.98022146027871,288000.0,864000.0,48.0,72.0,864120.0,20.0,60.0,cached full-gradient evaluation,0.5588235294117647,38,24.936494196939034,0.10732181082368797,0.21322430945124937,36.54276963560874
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedAvg-CD-common,1,50,,,,720000.0,720000.0,24.0,0.0,720024.0,50.0,50.0,cyclic CD sweep,0.22935779816513763,188,27.34372372723273,2.514551341117386,0.3152850301483935,37.99991227079733
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedDualAvg-adapted,1,50,1.0,0.06541909351701515,37.240616562039,720000.0,2160000.0,48.0,72.0,2160120.0,50.0,150.0,cached full-gradient evaluation,0.6229508196721312,31,24.831824461162423,0.002652075047077318,0.028624148028578933,35.108022099211155
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedAvg-CD-common,1,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,100.0,100.0,cyclic CD sweep,0.22935779816513763,188,27.34372372723273,2.514551341117386,0.3152850301483936,37.99991227079733
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedDualAvg-adapted,1,100,1.0,0.06541909351701515,36.975473870332955,1440000.0,4320000.0,48.0,72.0,4320120.0,100.0,300.0,cached full-gradient evaluation,0.6333333333333333,30,24.82918503084287,1.264472752282586e-05,0.0017862786721571933,34.8865399327442
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedAvg-CD-common,5,5,,,,72000.0,72000.0,24.0,0.0,72024.0,25.0,25.0,cyclic CD sweep,0.28415300546448086,153,27.05120644839254,2.2220340622771957,0.3162730426150474,37.967666371845816
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedDualAvg-adapted,5,5,1.0,0.06541909351701515,39.30898359351142,72000.0,216000.0,48.0,72.0,216120.0,25.0,75.0,cached full-gradient evaluation,0.6666666666666666,24,25.001668950967424,0.17249656485207865,0.21727235565284597,36.799085333477834
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedAvg-CD-common,5,10,,,,144000.0,144000.0,24.0,0.0,144024.0,50.0,50.0,cyclic CD sweep,0.28415300546448086,153,27.051208839748814,2.222036453633468,0.3162739330489101,37.967662884441175
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedDualAvg-adapted,5,10,1.0,0.06541909351701515,37.7654053341002,144000.0,432000.0,48.0,72.0,432120.0,50.0,150.0,cached full-gradient evaluation,0.6909090909090909,25,24.87453627991913,0.045363893803784805,0.15773984071723957,35.60066422515185
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedAvg-CD-common,5,20,,,,288000.0,288000.0,24.0,0.0,288024.0,100.0,100.0,cyclic CD sweep,0.28415300546448086,153,27.051208839759667,2.2220364536443213,0.31627393307204615,37.967662884228325
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedDualAvg-adapted,5,20,1.0,0.06541909351701515,37.37615201712588,288000.0,864000.0,48.0,72.0,864120.0,100.0,300.0,cached full-gradient evaluation,0.6909090909090909,25,24.855548901150076,0.026376515034730375,0.13615683337528162,35.27025093421799
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedAvg-CD-common,5,50,,,,720000.0,720000.0,24.0,0.0,720024.0,250.0,250.0,cyclic CD sweep,0.28415300546448086,153,27.05120883975967,2.222036453644325,0.3162739330720463,37.967662884228325
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedDualAvg-adapted,5,50,0.3,0.019625728055104544,37.149091296548555,720000.0,2160000.0,48.0,72.0,2160120.0,250.0,750.0,cached full-gradient evaluation,0.6785714285714286,26,24.832893195538304,0.003720809422958382,0.03837671374578122,35.03604764925087
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedAvg-CD-common,5,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,500.0,500.0,cyclic CD sweep,0.28415300546448086,153,27.05120883975967,2.222036453644325,0.31627393307204643,37.967662884228325
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedDualAvg-adapted,5,100,0.3,0.019625728055104544,37.063094207325705,1440000.0,4320000.0,48.0,72.0,4320120.0,500.0,1500.0,cached full-gradient evaluation,0.6785714285714286,26,24.83207202938213,0.0028996432667831584,0.0373196947268587,34.97513094655472
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedAvg-CD-common,20,5,,,,72000.0,72000.0,24.0,0.0,72024.0,100.0,100.0,cyclic CD sweep,0.28415300546448086,153,27.102613928800288,2.2734415426849424,0.3306122404308026,37.98475066014161
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedDualAvg-adapted,20,5,0.3,0.019625728055104544,39.091273990306,72000.0,216000.0,48.0,72.0,216120.0,100.0,300.0,cached full-gradient evaluation,0.6666666666666666,21,25.004822392616003,0.17565000650065699,0.2537384679516639,36.646313742070255
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedAvg-CD-common,20,10,,,,144000.0,144000.0,24.0,0.0,144024.0,200.0,200.0,cyclic CD sweep,0.28415300546448086,153,27.102613929227225,2.273441543111879,0.3306122405446438,37.98475065939336
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedDualAvg-adapted,20,10,0.3,0.019625728055104544,37.771917112875286,144000.0,432000.0,48.0,72.0,432120.0,200.0,600.0,cached full-gradient evaluation,0.6792452830188679,23,24.898318056492265,0.0691456703769191,0.22099480479795375,35.656517771355034
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedAvg-CD-common,20,20,,,,288000.0,288000.0,24.0,0.0,288024.0,400.0,400.0,cyclic CD sweep,0.28415300546448086,153,27.102613929227225,2.273441543111879,0.3306122405446438,37.98475065939338
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedDualAvg-adapted,20,20,0.3,0.019625728055104544,37.50530015162751,288000.0,864000.0,48.0,72.0,864120.0,400.0,1200.0,cached full-gradient evaluation,0.6909090909090909,25,24.88263873723458,0.05346635111923348,0.22246633218147738,35.41247369376453
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedAvg-CD-common,20,50,,,,720000.0,720000.0,24.0,0.0,720024.0,1000.0,1000.0,cyclic CD sweep,0.28415300546448086,153,27.10261392922722,2.2734415431118755,0.3306122405446439,37.98475065939336
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedDualAvg-adapted,20,50,0.1,0.0065419093517015145,37.14854219436188,720000.0,2160000.0,48.0,72.0,2160120.0,1000.0,3000.0,cached full-gradient evaluation,0.6909090909090909,25,24.835234680636464,0.006062294521118616,0.05554722770618614,35.05067759654083
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedAvg-CD-common,20,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,2000.0,2000.0,cyclic CD sweep,0.28415300546448086,153,27.102613929227218,2.273441543111872,0.33061224054464405,37.98475065939336
Heterogeneous,5028,0.6044093469076299,15.2860571163357,FedDualAvg-adapted,20,100,0.1,0.0065419093517015145,37.118614779509315,1440000.0,4320000.0,48.0,72.0,4320120.0,2000.0,6000.0,cached full-gradient evaluation,0.6909090909090909,25,24.83479418925998,0.005621803144634896,0.055079026569581746,35.03260334210902
Heterogeneous,5028,0.6044093469076299,15.2860571163357,Pooled-common,0,0,,,,,,,,,,,,0.6333333333333333,30,24.829172386115346,0.0,1.1183887149712746e-11,34.872592554289405
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedAvg-CD-common,1,5,,,,72000.0,72000.0,24.0,0.0,72024.0,5.0,5.0,cyclic CD sweep,0.2037735849056604,235,34.05736786903961,4.038427426948946,0.4906992991449174,44.134644823897894
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedDualAvg-adapted,1,5,1.0,0.06540830163355948,66.25358969505207,72000.0,216000.0,48.0,72.0,216120.0,5.0,15.0,cached full-gradient evaluation,0.3728813559322034,88,31.593145304988486,1.5742048628978225,0.7557807785730972,47.7247890089609
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedAvg-CD-common,1,10,,,,144000.0,144000.0,24.0,0.0,144024.0,10.0,10.0,cyclic CD sweep,0.2037735849056604,235,34.05232717108295,4.033386728992287,0.4907450120413918,44.12852911642051
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedDualAvg-adapted,1,10,1.0,0.06540830163355948,62.21783055312085,144000.0,432000.0,48.0,72.0,432120.0,10.0,30.0,cached full-gradient evaluation,0.39285714285714285,82,30.704463188406354,0.6855227463156908,0.4671294964205701,44.892737342850396
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedAvg-CD-common,1,20,,,,288000.0,288000.0,24.0,0.0,288024.0,20.0,20.0,cyclic CD sweep,0.2037735849056604,235,34.05230098595823,4.03336054386757,0.49074490894537415,44.12848732296507
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedDualAvg-adapted,1,20,1.0,0.06540830163355948,58.58529083841498,288000.0,864000.0,48.0,72.0,864120.0,20.0,60.0,cached full-gradient evaluation,0.4489795918367347,68,30.18024891676311,0.16130847467244536,0.2054595661482722,42.43352928206601
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedAvg-CD-common,1,50,,,,720000.0,720000.0,24.0,0.0,720024.0,50.0,50.0,cyclic CD sweep,0.2037735849056604,235,34.05230098491918,4.033360542828515,0.4907449089639694,44.1284873211619
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedDualAvg-adapted,1,50,1.0,0.06540830163355948,55.92914865185004,720000.0,2160000.0,48.0,72.0,2160120.0,50.0,150.0,cached full-gradient evaluation,0.4883720930232558,56,30.02356830223997,0.004627860149305718,0.02942648462037234,40.85269823066529
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedAvg-CD-common,1,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,100.0,100.0,cyclic CD sweep,0.2037735849056604,235,34.05230098491918,4.033360542828515,0.49074490896396883,44.1284873211619
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedDualAvg-adapted,1,100,1.0,0.06540830163355948,55.57370455482558,1440000.0,4320000.0,48.0,72.0,4320120.0,100.0,300.0,cached full-gradient evaluation,0.5060240963855421,53,30.018967976702626,2.7534611962920508e-05,0.0022849515781343532,40.67422208118175
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedAvg-CD-common,5,5,,,,72000.0,72000.0,24.0,0.0,72024.0,25.0,25.0,cyclic CD sweep,0.22439024390243903,175,32.85258932065621,2.833648878565544,0.4725560517810354,44.210299008750006
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedDualAvg-adapted,5,5,1.0,0.06540830163355948,58.6875032853765,72000.0,216000.0,48.0,72.0,216120.0,25.0,75.0,cached full-gradient evaluation,0.6461538461538462,35,30.4575555203999,0.43861507830923685,0.2981985068973517,42.411251635214796
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedAvg-CD-common,5,10,,,,144000.0,144000.0,24.0,0.0,144024.0,50.0,50.0,cyclic CD sweep,0.22439024390243903,175,32.852585882746006,2.833645440655342,0.47255193801078965,44.21029343717759
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedDualAvg-adapted,5,10,1.0,0.06540830163355948,56.47807371779786,144000.0,432000.0,48.0,72.0,432120.0,50.0,150.0,cached full-gradient evaluation,0.6666666666666666,33,30.21870918307784,0.199768740987178,0.20161744970915485,41.01107381637812
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedAvg-CD-common,5,20,,,,288000.0,288000.0,24.0,0.0,288024.0,100.0,100.0,cyclic CD sweep,0.22439024390243903,175,32.85258588439429,2.8336454423036237,0.47255193787183314,44.21029343560683
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedDualAvg-adapted,5,20,1.0,0.06540830163355948,55.80185228462353,288000.0,864000.0,48.0,72.0,864120.0,100.0,300.0,cached full-gradient evaluation,0.6363636363636364,36,30.16539934055349,0.146458898462825,0.17844718692120876,40.70769809240072
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedAvg-CD-common,5,50,,,,720000.0,720000.0,24.0,0.0,720024.0,250.0,250.0,cyclic CD sweep,0.22439024390243903,175,32.85258588439428,2.8336454423036166,0.4725519378718336,44.21029343560683
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedDualAvg-adapted,5,50,0.3,0.019622490490067843,55.58160626371486,720000.0,2160000.0,48.0,72.0,2160120.0,250.0,750.0,cached full-gradient evaluation,0.5316455696202531,49,30.037256876386568,0.01831643429590457,0.06528424280715805,40.67925221541009
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedAvg-CD-common,5,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,500.0,500.0,cyclic CD sweep,0.22439024390243903,175,32.85258588439427,2.8336454423036095,0.47255193787183314,44.21029343560683
Heterogeneous,5029,0.5963356012369424,15.288579202107323,FedDualAvg-adapted,5,100,0.3,0.019622490490067843,55.45323277359724,1440000.0,4320000.0,48.0,72.0,4320120.0,500.0,1500.0,cached full-gradient evaluation,0.5316455696202531,49,30.036063126287083,0.017122684196419158,0.07806408880943727,40.627314700051414
