active,TP,FP,FN,TN,precision,recall,F1,jaccard,method,E,rounds,local_epochs,upload_kib,coef_err,test_mse,lam,scenario,rep,final_obj,tau
110,28,82,2,488,0.2545454545454545,0.9333333333333332,0.3999999999999999,0.25,FedAvg,8.0,3.0,24.0,42.1875,3.733071608772163,38.491937402629816,0.7096801447864362,Independent,2020,24.888564357039304,
27,19,8,11,562,0.7037037037037037,0.6333333333333333,0.6666666666666667,0.5,FedAvg-ST,8.0,4.0,24.0,56.25,4.2532138584027885,43.01037889955043,0.7096801447864362,Independent,2020,22.589230753622346,0.153905534154203
110,28,82,2,488,0.2545454545454545,0.9333333333333332,0.3999999999999999,0.25,FedAvg,10.0,3.0,30.0,42.1875,3.733120884043492,38.49222973761597,0.7096801447864362,Independent,2020,24.88846737373462,
27,19,8,11,562,0.7037037037037037,0.6333333333333333,0.6666666666666667,0.5,FedAvg-ST,10.0,4.0,30.0,56.25,4.253177234273546,43.01011401783513,0.7096801447864362,Independent,2020,22.58925864994325,0.153905534154203
110,28,82,2,488,0.2545454545454545,0.9333333333333332,0.3999999999999999,0.25,FedAvg,15.0,2.0,30.0,28.125,3.733136050966406,38.4923265775326,0.7096801447864362,Independent,2020,24.888459618237736,
27,19,8,11,562,0.7037037037037037,0.6333333333333333,0.6666666666666667,0.5,FedAvg-ST,15.0,3.0,30.0,42.1875,4.253170872017199,43.01007201991976,0.7096801447864362,Independent,2020,22.58926871202748,0.153905534154203
110,28,82,2,488,0.2545454545454545,0.9333333333333332,0.3999999999999999,0.25,FedAvg,20.0,2.0,40.0,28.125,3.733136399161935,38.49232906247271,0.7096801447864362,Independent,2020,24.888459698210724,
27,19,8,11,562,0.7037037037037037,0.6333333333333333,0.6666666666666667,0.5,FedAvg-ST,20.0,3.0,40.0,42.1875,4.253170837686099,43.01007196156589,0.7096801447864362,Independent,2020,22.589268909895612,0.153905534154203
200,30,170,0,400,0.15,1.0,0.2608695652173913,0.15,Pooled,,,,,1.9054842780616184,19.461705820501976,0.1189789121787694,Independent,2021,,
155,28,127,2,443,0.1806451612903225,0.9333333333333332,0.3027027027027026,0.1783439490445859,Local-only,,0.0,,0.0,2.360847123891052,20.699627569839446,0.1822214793976184,Independent,2021,,
208,28,180,2,390,0.1346153846153846,0.9333333333333332,0.2352941176470588,0.1333333333333333,One-shot,,1.0,,14.0625,2.616713687334857,22.509585283456587,0.5213007200438334,Independent,2021,,
23,21,2,9,568,0.9130434782608696,0.7,0.7924528301886793,0.65625,ADMM,,51.0,,717.1875,2.9665548927533743,24.80499888487004,0.5213007200438334,Independent,2021,,
250,29,221,1,349,0.116,0.9666666666666668,0.2071428571428571,0.1155378486055776,FedAvg,1.0,15.0,15.0,210.9375,2.642232564290778,22.5739665676372,0.5213007200438334,Independent,2021,18.429319683915853,
56,26,30,4,540,0.4642857142857143,0.8666666666666667,0.6046511627906976,0.4333333333333333,FedAvg-ST,1.0,16.0,15.0,225.0,2.904792376688897,24.356680435195827,0.5213007200438334,Independent,2021,14.774242125654084,0.0903521706338159
228,28,200,2,370,0.1228070175438596,0.9333333333333332,0.2170542635658914,0.1217391304347826,FedAvg,2.0,10.0,20.0,140.625,2.6025505037733034,22.487271209183127,0.5213007200438334,Independent,2021,18.005559718954625,
56,26,30,4,540,0.4642857142857143,0.8666666666666667,0.6046511627906976,0.4333333333333333,FedAvg-ST,2.0,11.0,20.0,154.6875,2.886825607843415,24.29192861092559,0.5213007200438334,Independent,2021,14.713955842994892,0.0903521706338159
219,28,191,2,379,0.1278538812785388,0.9333333333333332,0.2248995983935743,0.1266968325791855,FedAvg,3.0,8.0,24.0,112.5,2.6062408223542053,22.49689431065198,0.5213007200438334,Independent,2021,17.950185378003123,
73,27,46,3,524,0.3698630136986301,0.9,0.524271844660194,0.3552631578947368,FedAvg-ST,3.0,9.0,24.0,126.5625,2.819267234291747,23.852382145369216,0.5213007200438334,Independent,2021,14.944109980421986,0.0722099883076552
214,28,186,2,384,0.1308411214953271,0.9333333333333332,0.2295081967213114,0.1296296296296296,FedAvg,5.0,6.0,30.0,84.375,2.613547613953603,22.49988119089585,0.5213007200438334,Independent,2021,17.94237490188973,
72,27,45,3,525,0.375,0.9,0.5294117647058825,0.36,FedAvg-ST,5.0,7.0,30.0,98.4375,2.8264317610798573,23.87692760621389,0.5213007200438334,Independent,2021,14.962379160063607,0.0722099883076552
209,28,181,2,389,0.1339712918660287,0.9333333333333332,0.2343096234309623,0.1327014218009478,FedAvg,8.0,5.0,40.0,70.3125,2.6162395560122977,22.507131560720257,0.5213007200438334,Independent,2021,17.951790416221897,
69,26,43,4,527,0.3768115942028985,0.8666666666666667,0.5252525252525253,0.3561643835616438,FedAvg-ST,8.0,6.0,40.0,84.375,2.827289121900889,23.875569006333546,0.5213007200438334,Independent,2021,14.960799872859493,0.0722099883076552
