scenario,rep,lam,L_max,E,rounds,client_rate,rate_multiplier,validation_mse,selected,F1,active,objective,objective_gap,kkt_mapping,test_mse
IID,5002,0.49582798278883405,8.477654152451192,5,100,0.011795715914064085,0.1,30.417009024178245,True,0.8666666666666667,30,18.763927149367113,0.00019189232063965278,0.006616779953998286,29.289769778655593
IID,5002,0.49582798278883405,8.477654152451192,5,100,0.03538714774219225,0.3,30.43132948060321,False,0.8813559322033898,29,18.764126886682508,0.0003916296360344518,0.009933802524809243,29.31392880944889
IID,5002,0.49582798278883405,8.477654152451192,5,100,0.11795715914064085,1.0,30.561198279944843,False,0.9122807017543859,27,18.768537470283086,0.004802213236612118,0.040523073511063934,29.519130387613313
IID,5002,0.49582798278883405,8.477654152451192,20,5,0.011795715914064085,0.1,32.48863280130558,False,0.8,35,19.0571332387595,0.2933979817130279,0.2740706210699566,32.03430263906135
IID,5002,0.49582798278883405,8.477654152451192,20,5,0.03538714774219225,0.3,30.89173606224839,True,0.896551724137931,28,18.787606338278582,0.023871081232108793,0.0816331511626483,29.96806546304875
IID,5002,0.49582798278883405,8.477654152451192,20,5,0.11795715914064085,1.0,31.733327963185445,False,0.8679245283018868,23,18.855787353946702,0.09205209690022897,0.2228792182102754,30.986465033641885
IID,5002,0.49582798278883405,8.477654152451192,20,10,0.011795715914064085,0.1,30.958282443056778,False,0.8387096774193549,32,18.801746020543174,0.038010763496700406,0.09557422240751601,30.0831968508446
IID,5002,0.49582798278883405,8.477654152451192,20,10,0.03538714774219225,0.3,30.689496150391964,True,0.8928571428571429,26,18.774439378943015,0.010704121896541352,0.08242209444360798,29.67112861020543
IID,5002,0.49582798278883405,8.477654152451192,20,10,0.11795715914064085,1.0,31.687685033226398,False,0.8888888888888888,24,18.850232686032225,0.08649742898575141,0.2187049450857998,30.915070773622663
IID,5002,0.49582798278883405,8.477654152451192,20,20,0.011795715914064085,0.1,30.50515478724283,True,0.8666666666666667,30,18.766089950420536,0.0023546933740625775,0.024024869726108955,29.43526133426159
IID,5002,0.49582798278883405,8.477654152451192,20,20,0.03538714774219225,0.3,30.67207150888747,False,0.8928571428571429,26,18.773507130930742,0.0097718738842687,0.08196551736141183,29.646527965229893
IID,5002,0.49582798278883405,8.477654152451192,20,20,0.11795715914064085,1.0,31.700765610196875,False,0.8888888888888888,24,18.85112940836238,0.08739415131590533,0.2207834965259487,30.92537266211307
IID,5002,0.49582798278883405,8.477654152451192,20,50,0.011795715914064085,0.1,30.45594156835886,True,0.8813559322033898,29,18.76470158268502,0.0009663256385472607,0.015395159291042404,29.357416080142087
IID,5002,0.49582798278883405,8.477654152451192,20,50,0.03538714774219225,0.3,30.673106754565485,False,0.8928571428571429,26,18.773421330523398,0.009686073476924406,0.08187873225089953,29.645499487738572
IID,5002,0.49582798278883405,8.477654152451192,20,50,0.11795715914064085,1.0,31.705847331444573,False,0.8888888888888888,24,18.8512752989419,0.08754004189542641,0.22099896599342878,30.92691596446169
IID,5002,0.49582798278883405,8.477654152451192,20,100,0.011795715914064085,0.1,30.456220359655706,True,0.8813559322033898,29,18.76468985907601,0.0009546020295374547,0.015195544465594901,29.3568176988501
