"active","TP","FP","FN","TN","precision","recall","F1","jaccard","coef_err","test_mse","rule","E","seed","rounds","converged","nnz"
61,22,39,8,531,0.360655737704918,0.733333333333333,0.483516483516484,0.318840579710145,1.36414616315917,1.90120716795304,"val_1se",5,4,3,TRUE,61
30.4,12.8,17.6,17.2,552.4,0.421052631578947,0.426666666666667,0.423841059602649,0.26890756302521,1.39558002419648,2.00546684876893,"val_1se_localonly",5,4,3,TRUE,NA
10.6,9.9,0.7,20.1,569.3,0.933962264150943,0.33,0.487684729064039,0.322475570032573,1.41980249780389,2.04241722032297,"val_1se_local_thresh",5,4,3,TRUE,NA
13,13,0,17,570,1,0.433333333333333,0.604651162790698,0.433333333333333,1.42732730739401,1.99317725205981,"val_1se_thresh",5,4,3,TRUE,13
88,24,64,6,506,0.272727272727273,0.8,0.406779661016949,0.25531914893617,1.25277931408842,1.81183606679408,"BIC_corrected",5,4,4,TRUE,88
43.7,15.3,28.4,14.7,541.6,0.350114416475973,0.51,0.415196743554953,0.261986301369863,1.30145531757965,1.96049277647257,"BIC_corrected_localonly",5,4,4,TRUE,NA
13.6,12.4,1.2,17.6,568.8,0.911764705882353,0.413333333333333,0.568807339449541,0.397435897435897,1.31598059316313,1.9854815121591,"BIC_corrected_local_thresh",5,4,4,TRUE,NA
18,18,0,12,570,1,0.6,0.75,0.6,1.29064570237825,1.86193684231438,"BIC_corrected_thresh",5,4,4,TRUE,18
61,23,38,7,532,0.377049180327869,0.766666666666667,0.505494505494505,0.338235294117647,1.39258687178898,1.99905200378677,"path_best_F1",5,4,3,TRUE,61
235,27,208,3,362,0.114893617021277,0.9,0.20377358490566,0.113445378151261,1.18261851344083,1.55662375258241,"val_mse",5,5,5,TRUE,235
106.4,19.8,86.6,10.2,483.4,0.18609022556391,0.66,0.290322580645161,0.169811320754717,1.27495776060669,1.75728741362571,"val_mse_localonly",5,5,5,TRUE,NA
17.9,12.7,5.2,17.3,564.8,0.709497206703911,0.423333333333333,0.53027139874739,0.360795454545454,1.31993832869095,1.81068400163762,"val_mse_local_thresh",5,5,5,TRUE,NA
64,22,42,8,528,0.34375,0.733333333333333,0.468085106382979,0.305555555555556,1.44043976448896,1.74898944369295,"val_1se",5,5,3,TRUE,64
30.1,11.5,18.6,18.5,551.4,0.382059800664452,0.383333333333333,0.382695507487521,0.236625514403292,1.46626480275433,1.83356146384808,"val_1se_localonly",5,5,3,TRUE,NA
9.2,8.2,1,21.8,569,0.891304347826087,0.273333333333333,0.418367346938775,0.264516129032258,1.47419082779433,1.85914162206187,"val_1se_local_thresh",5,5,3,TRUE,NA
16,14,2,16,568,0.875,0.466666666666667,0.608695652173913,0.4375,1.46737886217779,1.80601667116152,"val_1se_thresh",5,5,3,TRUE,16
48,19,29,11,541,0.395833333333333,0.633333333333333,0.487179487179487,0.322033898305085,1.44677768147724,1.80801657553828,"BIC_corrected",5,5,3,TRUE,48
24.7,11.3,13.4,18.7,556.6,0.45748987854251,0.376666666666667,0.413162705667276,0.26036866359447,1.47142596682528,1.87942150706192,"BIC_corrected_localonly",5,5,3,TRUE,NA
9.2,7.9,1.3,22.1,568.7,0.858695652173913,0.263333333333333,0.403061224489796,0.252396166134185,1.49070827175675,1.89804238134968,"BIC_corrected_local_thresh",5,5,3,TRUE,NA
12,12,0,18,570,1,0.4,0.571428571428571,0.4,1.47858405085211,1.81696399447685,"BIC_corrected_thresh",5,5,3,TRUE,12
99,24,75,6,495,0.242424242424242,0.8,0.372093023255814,0.228571428571429,1.38807926042009,1.74328133075976,"path_best_F1",5,5,3,TRUE,99
